1809.3,1853.7,9264.1,4889.1,9691.3,8536.1,4030.3,2549.3,1815.7,2638,1557.8,2208.4,1654.4,5051.8,2094.8,1972.6,1280.8,441.7,311.9,3954.6,534.6,696.9,1405.2,954.1,2848.9,562.4,181.6,306.8,7217.1,384.3,1007.2,628.9,347.3,294.6,233,216,813.4,420.6,270.3,425.2,304.7,303.6,245.9,261.6,391,426.2,554.6,323.7,852.8,364.2,449.1,2737.8
3180.2,1911.3,3206,1318.4,914.6,973.7,1748.6,1899.5,1171.6,1277.5,491.5,2211.1,5187.6,17062,2880.2,2237,2849.7,3132.2,5677.8,815.4,15052,1162.7,1160.5,1286.8,1851.9,482.6,805.8,575.2,663.9,4448.8,4971.8,13371,12888,6495.9,1274.9,819,560.9,414,730.9,253.1,235,576,228.3,242.9,214.7,331.5,184.6,139,327.2,610.1,513.2,800.8
1761.6,21818,1575.2,1307.3,8113.6,4207.3,4294.8,3759.1,1537,20920,2259.3,2069.6,7161.7,5232.3,4163.5,1997.9,1875.3,1954.7,1391.3,1165.5,820.6,864.4,315.9,585.1,625.5,1998.3,409.2,227.6,122.1,90.4,228.7,502.7,292.5,157,135.8,193.9,189.4,67.8,65.5,134.5,257.9,4659.7,313.9,1691.5,4385.8,1115.3,3313.9,7572.9,1198.5,8768.7,4828.6,24128
3659.6,9651.4,4308.4,5086.3,2425.1,4541.4,10047,5982,2782.3,2183.1,1789.7,3644.9,1403.4,2577.3,4516.4,16233,3175.8,1586.3,3541.1,650.4,661.4,1080.5,336.9,1014.2,436.1,306.5,286.3,501.6,246.7,311.9,1389.3,770.9,434.6,966.2,440.5,513.6,171,104,69.5,180.5,108.5,198.7,84.8,130.9,162,164.4,159.8,140.4,135.9,114.8,200.8,295.3
230.9,190.4,182.3,208.8,239.1,148.9,121,151.9,5746,2763,816,3065.7,9036.9,3545.6,33404,9991.6,1821,698.7,386.2,3926.4,2532.2,7245,11588,1975.2,6046.7,1521.9,3053,980.3,837.9,7046.4,3930.2,1824.1,477.8,3690.8,1881.2,16029,6438.3,2299.6,891.4,1339.6,875,514.4,425.6,343.7,314.8,298.2,339.1,35571,4758,2021.9,7269.2,3105.9
9013.6,3207,3125.8,9000.2,2353.6,2447.6,8425.7,3507.4,2851.3,3049.2,8273.7,4619.8,19562,13852,6864.3,15793,4174.6,2719.6,2464.8,2211.9,5379.9,1289.1,1052.3,684.5,555.9,381.8,528.5,1514.9,3209.5,1898.1,487.5,496.8,218.1,232.2,162.6,6371.9,2167,335.8,618.9,385.3,257.9,220.8,187.4,1245.1,1775.4,4299.8,725.2,937.7,666,7709.7,1728.8,1123.1
35359,12513,27888,3621,7280.4,11099,32401,5475.9,2868,1883.9,18949,15729,10151,45132,17612,4342.1,3262.9,2077.2,1437.4,1226.1,705.5,450,408.3,3657.6,1178.7,791.6,442.8,302,4872.9,2979.9,3598.1,1908.8,699.9,769.9,8710.5,760.2,2621.1,582.1,642,6585.4,1684.7,2991.4,1126.4,612.3,520.7,1294.4,811.4,799,1622.9,6780.2,5770.6,5132
25870,5501.3,27238,7059.8,14281,8877.8,5434.5,8652.2,5467.1,4172.8,4513.9,4363.5,2887.5,13096,3421.7,2304.5,23336,5323.2,2724.7,2864.8,1398,1163.5,4189,1831.3,1364.5,729.2,2371.8,414.3,370.3,343.8,9455.9,6299.8,10508,7765.8,6316.3,11931,2380.7,1095.7,753.5,3731,2089.5,1436.9,786.7,738.5,740.5,4142.4,1227.4,1163.1,951.8,834.3,827.4,2373.1
10759,5462.1,2131.9,4877.7,2858.8,2074.8,1912.4,3489.1,2661.5,7013.8,3622.2,1782.1,1231.1,3353.5,8106.9,1454.7,936,906.1,723.3,1332.4,1741,918.9,2495.3,2933.6,25848,6651.5,3881.3,6167.6,3579.3,48554,7322.5,3413.3,1843.2,925.4,661.7,815.9,330.9,1165.9,402.3,653,508.8,471.7,803.7,337.4,248.2,188.9,5770.7,969.4,5685.4,2686.5,1041.4,7303.3
2704.8,3744.3,5857.3,4705.2,10676,20949,16877,5660.1,20166,6690.3,13397,3777.2,12324,9637.3,3481,3641.4,3874.1,14235,2107.8,1248.3,1248.2,2200.3,2290.7,1543.7,3023.1,950.8,8545.3,1916.8,3232.6,6565.2,2123.3,1345.7,31828,5790.5,21911,3792.8,1667.6,1157.9,956.4,1656.8,721.1,587.5,463.6,570.7,827.7,405.4,1202.4,488.4,418.4,389.1,424.2,2981.6
1187.3,2507.9,4237.7,1445.4,1254.6,17324,4271.5,10567,2898.4,4847.6,6542.9,2718.5,2533.1,3009.3,8224.5,7646.9,5545,1457.5,746.1,502.5,9987.6,5485.3,1214.2,1479.7,6983.6,651.6,310.7,626.5,299.6,221,393,276.9,17670,3950.2,2660.3,525.2,683.9,314.5,217.9,241.1,223.2,210,206.8,446.2,223.9,15117,1329.3,1010.5,773.9,882.5,1625.8,6672.6
3807,1664,6149.9,2910.9,1937.9,1804.9,3888.2,1748.2,1409.5,7982.7,2384.2,2077.4,7633.6,9687.1,4007.8,2030.6,3007.1,937.2,706.6,446.4,339.1,570.2,673.4,1575.4,582.1,604.6,3457.2,4031.2,4583.8,2738.1,1171.3,272.5,215.2,247.8,254.6,363.1,127.3,72.1,57.6,216.5,136.5,124.3,125.8,122.2,117.9,111,111,107.1,188.6,317.7,350.3,502
258,231.4,267.9,381.3,327.6,896.5,5525.9,1265.1,2055.9,6886.5,1216.1,1452.1,2957.6,1194.7,1333.4,699.5,519.2,2939.9,558.8,8944.1,2869.3,379.4,1072.5,1481.1,388.5,262.9,576.1,1111.9,463.6,818.3,459.3,5195.8,7280.3,2573.9,899.7,2815.1,842.3,435.4,4613.6,342.3,2438.6,14929,3709.5,1374.4,846,720,10284,3904.4,7688.9,4290.1,3862.3,13446
4483.8,3071,8856,11900,9524.3,16784,3838.7,2130,1681.9,12573,4462.1,6510.4,5719.8,2209,2965.9,12770,2880.8,1405.3,1260.7,938.2,2223.9,892,2045.8,1244.3,736.1,548.4,3137.6,10618,1885.3,811.1,369.3,197,148.5,112.3,359,277,281.1,190.9,212.2,279.7,182.4,138.9,114.1,95.4,134.9,284.7,228.1,159.2,80.7,77.2,74.2,487.8
5736.7,972.8,7977.2,1224.9,744.4,2730.6,18045,7396.3,3484.2,9204.2,12897,14206,11400,3538.7,23175,7524.3,4971.1,1587.8,3814.8,768.1,2891,722.1,305,340.5,399.8,198,132.5,307.8,4518,272.6,2904.9,1936.6,344.4,350.5,349.4,72,110.9,9526,2168,22857,3943.2,14340,14650,2459.5,875.6,675.9,821.3,12679,7335.4,5804,2385.5,2758
7029.2,5847.3,3346.4,2161.7,1406.8,1612.7,22496,12532,5658.2,5301.5,2496.8,2225.9,1566.1,901.9,772,4463.4,2439.6,1153.9,755.5,2180.7,1249,1130.6,276.9,631.4,1736.3,254,762.9,2481.4,16488,12039,2095.5,3384.8,3413.9,6689,1124.3,1734.8,11056,86959,3106.2,2432.8,1652.3,1176.9,1327.8,1031,1011.7,1190.4,1461.5,1083.2,8492,2272.1,2300.4,29080
6335.1,9569.2,6319.1,8680.2,15031,26125,7704.6,6156.4,3071.7,2680.4,2336.3,3534.5,2342.4,2704.8,4244.7,2781.7,3045.9,3984.7,2407.8,4418,5696,1977.5,1228.9,760.9,2600.6,940.1,4523.7,13932,1131.2,841.9,1094.8,950.7,718.7,974.7,872,383,1226.8,615.8,968,697.8,4035,1178.4,787.1,865.4,527.6,2236.7,2841.8,1188.3,648,595.1,2101.3,1481.9
2929.2,10644,19577,4658,2518.1,2090.2,1787,4081.2,3195.7,3535.4,9570.9,2739.6,2090.4,2773.4,5147.6,4215.1,1896.6,1451.9,929.1,619.1,1438,1040.7,761.1,598,910.7,1238.8,762.1,1870.8,609.5,612.1,394.9,2670.9,354.7,808.9,277.8,226.2,276.8,191,6071.8,585.3,2383.5,4528,1302.9,7817.4,10492,15545,10691,2734.4,1469.1,2748,2209.3,1445.1
1283.3,9886.3,4045.4,3121,2905.2,14040,38289,6574.5,6293.3,16449,6330.2,4579,3650.4,14513,4704.6,6818.9,2370.4,933.3,534.2,378.3,478.1,9410.1,2666.1,1858.6,1371.1,1090.8,759.9,292.1,3355.5,2005.6,2733.6,3709.1,1211.4,742.2,439.9,128.9,125.6,109.9,163,11293,2070.1,855.5,675.7,531.9,5816.4,1782.7,8468.5,26459,17391,3783.7,5102,16415
13352,5438.9,3497.3,5736.2,9213.9,10859,7380.3,6857.9,3749.3,2312.5,1917.8,5365.4,4151.2,4360.1,3997.3,2400.7,2955.5,8067,7686.8,2136,1468.9,1106.1,925.4,881,691.9,925.4,1412.5,1689.3,10980,1408.9,2468.1,850.8,1948.3,1935.6,9806.6,1420.2,859.6,2890.1,699.2,167.5,389.4,169.8,169.2,18753,2663.7,1617.1,1256,1396,755.4,3214.4,1623.3,2273.9
1425,1462.9,5339.4,2685.8,3676.7,3488.8,3277.8,2931.9,1671.6,1326.5,1402.8,7900.2,2182,1541.3,1116,1173.4,1000.9,3762.4,1947.3,4460.8,1191.7,7551.8,3344.1,572.4,1287.1,12819,5150.1,17114,9967.9,4744.3,2484.4,639.8,299.8,237.1,204.2,268.4,911.8,954.7,489.1,497.4,493,279.5,1071.8,404.5,362,317.9,378.4,520.1,6226.8,1720.3,774.6,802.3
985.2,2420.2,1862.8,1343.7,1974.1,4243.8,2247.7,2900.6,1278.4,1227.6,5635.2,4915.9,1707,11140,10647,2098.1,2273.6,1645.4,1208.3,722.7,578.6,343.7,1212.1,1365.3,1209.6,3235.4,693.3,325.8,630.6,1766.5,697.3,618.7,414.8,296.4,200.6,155.3,163.4,193,159.2,150.9,148.3,135.8,136.7,269.7,428.6,226.3,225.6,174.1,844.3,295.2,12007,1683.6
1000.7,8707.7,1341.6,9759.5,14719,6778.1,3774.2,2963.7,14191,27708,9799,11756,9666.5,3397.1,1488.7,1026,9344.6,3124.2,1647.8,1039.5,4035.5,954.8,532.4,351.3,935.2,766.2,326,1227.1,56.1,50.4,2354.6,5481.6,437.5,694.8,22599,2437.6,847.6,1437.4,1154.9,422.6,550.3,355.2,300,290.1,284.9,759.7,25986,1820.6,1743.7,3512.6,1979.5,5010.7
6900.8,15206,3252.4,14024,4764.3,5439.1,17525,11958,9115.6,7179.4,10885,20734,5991.8,4660.6,9046.7,3484.8,2016.4,2321.7,1378.6,1233.6,1095.4,440.1,276.6,9292.7,1310.5,858.1,426.5,228.5,521.9,208.4,289.9,290.1,213.4,214.1,206.5,280.8,281.7,185.5,522.7,338.5,176.1,160.1,107.3,154.5,153.1,169.2,221,217.9,244.7,2785.7,830.5,511.1
218.8,350.8,10449,22060,3070.1,2055.7,1507.6,5925.3,6853.6,1712.7,12433,2595.7,9178.6,4435,2110.6,5060.3,1162.2,1474.3,1014.2,5167.7,4837.2,775.8,247.9,2419,473.6,158.6,86.8,164.1,754.4,119.2,748,458.8,282.1,330.8,191.9,157.9,110.9,103.8,103,45.1,37.5,2082.1,107.3,70.6,125,111.5,1308.7,554.8,941.5,4295.9,870.7,490.3
468,1201.9,729.7,2291,1136.3,14114,5923,3839.8,4795.4,8358.5,4384.3,4196.4,958.9,652.7,7522.1,2724.2,2627.5,594.3,362.7,827.4,2940,394.4,421.8,410.2,233.2,161.1,41.4,5699,106,54.8,371.6,198.3,28327,1414.4,1974.4,4878.6,1893.2,1890,1712.5,8898.9,456.1,221.1,112.8,289.9,937.8,774.7,1056.2,955.1,567.2,449.4,370.6,375.1
603.4,591.4,570.6,774.3,3670.6,16017,3690.2,5906.9,4365.9,2767.3,17913,5386.1,2161.5,2693,11503,3323,1209,10317,2359.6,629.6,519.9,2332.6,1838.7,523.7,463.1,359.8,186.3,425.8,862.1,388,1058.8,357.1,416,548.4,180.4,627.3,289.4,140.9,1284.7,439.8,334.4,390.6,3208.1,5134.8,2445.4,1476.4,1300.6,955.7,552.7,783.3,3428.7,7777.2
916.8,735.6,553.6,3065.1,33317,7980.4,3240.5,3915.5,20813,5619.1,3372.1,7739.3,3546.8,1485.3,2852.6,1225.8,6793.6,1690.1,1169.7,1005.2,1805.1,1363.9,4541.3,867.3,502.2,611.4,192.1,139.5,289.5,185.9,163.1,273.5,171.2,4045,608,495,485.9,1158.5,1918.8,4350.1,684.1,425.5,456.7,562.5,449.8,469,12593,7977.4,9668.2,4455,3113.8,4103.9
